21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.78,204.72,181.66,186.53,173.64,178.58,172.76,177.75,170.8,171.24,169.84,163.37,174.01,180.5,174.17,174.19,175.56,171.63,171.43,173.77,170.09,174.12,166.19,162.86,,Peptide444,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,27.325,38.265,15.205,20.075,7.185,12.125,6.305,11.295,4.345,4.785,3.385,-3.085,7.555,14.045,7.715,7.735,9.105,5.175,4.975,7.315,3.635,7.665,-0.265,-3.595
185.14,173.23,179.08,162.06,163.05,175.29,168.26,166.07,166.09,171.41,171.05,167.86,167.96,172.37,174.55,167.28,166.21,177.45,170.97,163.69,169.77,173.8,167.44,165.52,,Peptide444,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.685,6.775,12.625,-4.395,-3.405,8.835,1.805,-0.385,-0.365,4.955,4.595,1.405,1.505,5.915,8.095,0.825,-0.245,10.995,4.515,-2.765,3.315,7.345,0.985,-0.935
182.34,246.64,171.31,197.12,178.9,194.51,171.64,183,167.67,175.81,170.16,170.38,167.97,174.15,169.77,173.07,172.97,171.7,170.42,168.01,173.14,161.07,162.35,156.44,,Peptide444,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.885,80.185,4.855,30.665,12.445,28.055,5.185,16.545,1.215,9.355,3.705,3.925,1.515,7.695,3.315,6.615,6.515,5.245,3.965,1.555,6.685,-5.385,-4.105,-10.015
181.67,174.32,181.04,169.84,169.48,168.75,176.22,167.63,168.65,167.8,164.26,166.06,174.4,169.4,164.42,166.32,166.63,173.11,165.67,168.38,166.56,167.18,172.09,166.59,,Peptide444,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.215,7.865,14.585,3.385,3.025,2.295,9.765,1.175,2.195,1.345,-2.195,-0.395,7.945,2.945,-2.035,-0.135,0.175,6.655,-0.785,1.925,0.105,0.725,5.635,0.135
177.34,191.27,167.53,174.78,171.04,174.01,176.42,177.64,164.08,175.55,165.14,172.36,168.13,166.86,171.66,168.5,172.54,166.44,155.5,171.15,167.16,168.69,171.16,162.51,,Peptide444,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.885,24.815,1.075,8.325,4.585,7.555,9.965,11.185,-2.375,9.095,-1.315,5.905,1.675,0.405,5.205,2.045,6.085,-0.015,-10.955,4.695,0.705,2.235,4.705,-3.945
204.9,173.39,182.15,165.23,172.12,166.33,167.26,173.51,174.18,162.25,165.57,167.63,171,163.48,167.26,165.04,167.91,168.06,165.09,166.36,170.6,166.55,176.17,167.74,,Peptide444,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,38.445,6.935,15.695,-1.225,5.665,-0.125,0.805,7.055,7.725,-4.205,-0.885,1.175,4.545,-2.975,0.805,-1.415,1.455,1.605,-1.365,-0.095,4.145,0.095,9.715,1.285
244.16,178.17,229.72,173.69,205.06,176.3,202.7,174.39,187.3,176.17,176.78,171.67,174.82,159.65,176.07,164.78,169.21,171.52,162.76,170.84,174.42,160.21,169.22,150.96,,Peptide444,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,77.705,11.715,63.265,7.235,38.605,9.845,36.245,7.935,20.845,9.715,10.325,5.215,8.365,-6.805,9.615,-1.675,2.755,5.065,-3.695,4.385,7.965,-6.245,2.765,-15.495
171.67,188.69,157.45,178.73,165.47,174.75,163.31,165.05,169.2,171.42,166.73,165.24,169.19,171.91,175.52,169.63,171.69,171.85,172.92,170.62,174.07,168.51,165.33,167.37,,Peptide444,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.215,22.235,-9.005,12.275,-0.985,8.295,-3.145,-1.405,2.745,4.965,0.275,-1.215,2.735,5.455,9.065,3.175,5.235,5.395,6.465,4.165,7.615,2.055,-1.125,0.915
196.94,199.3,187.9,181.33,176.32,175.91,177.75,177.64,172.28,175.54,175.02,168.33,170.12,172.37,172.71,167.59,168.23,171.53,162.65,169.22,175.96,168.77,161.95,161.76,,Peptide444,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,30.485,32.845,21.445,14.875,9.865,9.455,11.295,11.185,5.825,9.085,8.565,1.875,3.665,5.915,6.255,1.135,1.775,5.075,-3.805,2.765,9.505,2.315,-4.505,-4.695
166.88,177.25,183.56,158.82,170.11,174.22,171.58,166.15,163.96,169.28,164.52,164.24,172.49,169.18,174.54,168.01,169.7,167.73,170.77,170.1,168.68,168.71,175.36,181.21,,Peptide444,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.425,10.795,17.105,-7.635,3.655,7.765,5.125,-0.305,-2.495,2.825,-1.935,-2.215,6.035,2.725,8.085,1.555,3.245,1.275,4.315,3.645,2.225,2.255,8.905,14.755
198.19,212.24,192.55,191.11,179.27,184.24,185.46,181.11,180.29,179.09,178.35,179.81,180.75,180.28,179.46,176.62,177.51,163.35,170.84,175.4,183.48,182.48,186.67,175.62,,Peptide444,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,31.735,45.785,26.095,24.655,12.815,17.785,19.005,14.655,13.835,12.635,11.895,13.355,14.295,13.825,13.005,10.165,11.055,-3.105,4.385,8.945,17.025,16.025,20.215,9.165
173.39,182.15,165.23,172.12,166.33,167.26,173.51,174.18,162.25,165.57,167.63,171,163.48,167.26,165.04,167.91,168.06,165.09,166.36,170.6,166.55,176.17,167.74,,,Peptide444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.46,172.85,157.54,167.27,177.19,164.34,164.36,169.61,171.62,165.71,167.47,166.57,172.39,157.5,159.35,169.61,166.28,164.71,161.58,158.32,167.42,160.67,156.42,167.17,,Peptide446,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,166.885,4.575,5.965,-9.345,0.385,10.305,-2.545,-2.525,2.725,4.735,-1.175,0.585,-0.315,5.505,-9.385,-7.535,2.725,-0.605,-2.175,-5.305,-8.565,0.535,-6.215,-10.465,0.285
176.06,187.11,171.09,178.04,173.14,174.09,164.98,167.81,173.56,171.6,163.46,178.11,165.31,173.07,163.99,167.79,167.06,173.08,170.52,170.11,169.53,163.75,167.21,162.82,,Peptide446,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.175,20.225,4.205,11.155,6.255,7.205,-1.905,0.925,6.675,4.715,-3.425,11.225,-1.575,6.185,-2.895,0.905,0.175,6.195,3.635,3.225,2.645,-3.135,0.325,-4.065
213.99,200.25,191.51,179.76,176.97,168.02,175.59,164.04,170.58,168.7,168.77,163.99,160.71,172.15,164.4,161.68,169.04,169.52,171.74,168.08,169.95,159.85,168.67,162.45,,Peptide446,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,47.105,33.365,24.625,12.875,10.085,1.135,8.705,-2.845,3.695,1.815,1.885,-2.895,-6.175,5.265,-2.485,-5.205,2.155,2.635,4.855,1.195,3.065,-7.035,1.785,-4.435
172.07,176.39,179.18,171.69,180.03,179.93,169.94,168.59,168.75,176.1,174.14,173.14,172.11,162.8,173.38,168.8,171.13,172.94,164.57,165.46,171.48,174.73,165.49,170.19,,Peptide446,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.185,9.505,12.295,4.805,13.145,13.045,3.055,1.705,1.865,9.215,7.255,6.255,5.225,-4.085,6.495,1.915,4.245,6.055,-2.315,-1.425,4.595,7.845,-1.395,3.305
176.93,155.02,172.38,165.19,166.95,163.78,171.14,151.61,174.85,167.21,165.84,161.87,170.58,162.65,164.92,163.86,166.87,174.96,157.34,161.24,162.38,166.45,163.11,166.22,,Peptide446,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.045,-11.865,5.495,-1.695,0.065,-3.105,4.255,-15.275,7.965,0.325,-1.045,-5.015,3.695,-4.235,-1.965,-3.025,-0.015,8.075,-9.545,-5.645,-4.505,-0.435,-3.775,-0.665
181.46,187.64,170.94,180.66,161.69,179.7,170.68,169.02,170.93,169.25,169.55,164.9,171.58,169.28,168.93,166.03,163.41,176.74,173.62,163.8,162.64,173.61,170.72,162.41,,Peptide446,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.575,20.755,4.055,13.775,-5.195,12.815,3.795,2.135,4.045,2.365,2.665,-1.985,4.695,2.395,2.045,-0.855,-3.475,9.855,6.735,-3.085,-4.245,6.725,3.835,-4.475
168.89,167.32,171.55,165.38,170.5,164.74,163.28,171.22,161.17,164.33,165.58,163.22,167.98,166.77,164.74,165.09,163.43,165.07,171.89,167.21,160.7,163.84,170.15,162.18,,Peptide446,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.005,0.435,4.665,-1.505,3.615,-2.145,-3.605,4.335,-5.715,-2.555,-1.305,-3.665,1.095,-0.115,-2.145,-1.795,-3.455,-1.815,5.005,0.325,-6.185,-3.045,3.265,-4.705
177.06,184.72,169.23,177.04,172.29,176.74,171.03,172.46,167.12,172,164.23,171.44,168.6,172.16,170.62,168.95,167.62,167.82,173.1,167.42,173.02,166.31,164.73,163.76,,Peptide446,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.175,17.835,2.345,10.155,5.405,9.855,4.145,5.575,0.235,5.115,-2.655,4.555,1.715,5.275,3.735,2.065,0.735,0.935,6.215,0.535,6.135,-0.575,-2.155,-3.125
185.69,167.51,170.94,168.11,162.02,165.85,172.58,167.91,166.63,167.46,161.75,158.92,163.09,163.63,166.4,168.15,168.19,161.96,159.39,164.03,166.75,168.51,170.97,166.85,,Peptide446,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.805,0.625,4.055,1.225,-4.865,-1.035,5.695,1.025,-0.255,0.575,-5.135,-7.965,-3.795,-3.255,-0.485,1.265,1.305,-4.925,-7.495,-2.855,-0.135,1.625,4.085,-0.035
170.5,195.99,171.78,175.61,172.62,172.54,169.22,171.66,166.66,169.56,167.63,169.9,166.4,163.62,166.74,166.28,168.3,171.6,164.55,163.12,161.57,165.36,167.21,159.61,,Peptide446,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.615,29.105,4.895,8.725,5.735,5.655,2.335,4.775,-0.225,2.675,0.745,3.015,-0.485,-3.265,-0.145,-0.605,1.415,4.715,-2.335,-3.765,-5.315,-1.525,0.325,-7.275
192.53,160.87,173.9,170.49,169.52,169.52,163.5,159.9,163.51,166.95,162.49,169.54,159.89,159.66,169.72,163.91,161.59,166.82,163.21,159.27,169.59,167,167.99,174.52,,Peptide446,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.645,-6.015,7.015,3.605,2.635,2.635,-3.385,-6.985,-3.375,0.065,-4.395,2.655,-6.995,-7.225,2.835,-2.975,-5.295,-0.065,-3.675,-7.615,2.705,0.115,1.105,7.635
176.34,170.37,174.17,169.29,176.05,172.2,171,170.13,161.92,170.16,162.86,164.42,162.43,164.17,165.4,164.87,165.28,163.57,167.09,163.94,163.04,163.89,169.55,159.26,,Peptide446,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.455,3.485,7.285,2.405,9.165,5.315,4.115,3.245,-4.965,3.275,-4.025,-2.465,-4.455,-2.715,-1.485,-2.015,-1.605,-3.315,0.205,-2.945,-3.845,-2.995,2.665,-7.625
163.05,163.54,165.55,165.26,161.32,170.77,165.54,166.43,165.77,162.85,168.48,163.96,169.23,165.96,170.59,161.69,166.63,174.21,165.52,167.56,172.38,160.34,165.13,165.27,,Peptide446,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-3.835,-3.345,-1.335,-1.625,-5.565,3.885,-1.345,-0.455,-1.115,-4.035,1.595,-2.925,2.345,-0.925,3.705,-5.195,-0.255,7.325,-1.365,0.675,5.495,-6.545,-1.755,-1.615
186.15,177.61,179.29,174.06,168.66,176.83,167.62,173.98,176.45,169.41,167.64,173.44,166.66,167.1,169.91,167.36,167.06,161.61,162.91,166.05,172.95,161.32,164.46,154.51,,Peptide446,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.265,10.725,12.405,7.175,1.775,9.945,0.735,7.095,9.565,2.525,0.755,6.555,-0.225,0.215,3.025,0.475,0.175,-5.275,-3.975,-0.835,6.065,-5.565,-2.425,-12.375
157.74,172.85,162.65,158.08,160.92,158.13,163.91,164.82,168.86,169.15,169.95,163.21,160.3,159.79,163.99,172.39,167.75,164.8,171.36,162.65,167.69,173.03,166.37,167.05,,Peptide446,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-9.145,5.965,-4.235,-8.805,-5.965,-8.755,-2.975,-2.065,1.975,2.265,3.065,-3.675,-6.585,-7.095,-2.895,5.505,0.865,-2.085,4.475,-4.235,0.805,6.145,-0.515,0.165
184.02,175.34,183.81,185.13,182.76,174.09,176.15,177.9,174.97,174.07,172.42,179.05,168.79,176.34,165.59,166.59,168.65,170.1,167.98,169.87,165.48,173.73,161.56,159.91,,Peptide446,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.135,8.455,16.925,18.245,15.875,7.205,9.265,11.015,8.085,7.185,5.535,12.165,1.905,9.455,-1.295,-0.295,1.765,3.215,1.095,2.985,-1.405,6.845,-5.325,-6.975
160.87,173.9,170.49,169.52,169.52,163.5,159.9,163.51,166.95,162.49,169.54,159.89,159.66,169.72,163.91,161.59,166.82,163.21,159.27,169.59,167,167.99,174.52,,,Peptide446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.6,198.29,190.03,189.53,187.69,186.25,187.6,179.14,179.6,182.51,177.43,169.25,184.83,173.4,179.1,178.12,182.12,172.03,183.29,185.15,185.13,177.89,181.21,176.61,,Peptide447,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,172.74,26.86,25.55,17.29,16.79,14.95,13.51,14.86,6.4,6.86,9.77,4.69,-3.49,12.09,0.66,6.36,5.38,9.38,-0.71,10.55,12.41,12.39,5.15,8.47,3.87
183.42,200.03,186.53,188.91,185.12,176.06,181.04,176.67,185.1,172.58,165.62,168.99,183.97,171.79,174.72,173.26,183.25,174.4,182.66,184.99,182.38,184.7,187.56,176.66,,Peptide447,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.68,27.29,13.79,16.17,12.38,3.32,8.3,3.93,12.36,-0.16,-7.12,-3.75,11.23,-0.95,1.98,0.52,10.51,1.66,9.92,12.25,9.64,11.96,14.82,3.92
222.79,212.58,199.77,195.34,179.36,181.52,187.43,175.18,179.74,174.25,177.92,181.56,173.12,183.25,178.44,180.36,179.88,176.27,180.12,170.35,184.63,176.46,179,170.25,,Peptide447,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,50.05,39.84,27.03,22.6,6.62,8.78,14.69,2.44,7,1.51,5.18,8.82,0.38,10.51,5.7,7.62,7.14,3.53,7.38,-2.39,11.89,3.72,6.26,-2.49
185.15,187.2,174.5,181.77,174.56,177.64,177.6,177.82,179.39,177.04,182.02,180.81,184.69,174.38,182.79,180.67,185.93,169.04,173.46,180.92,178.89,183.1,182.46,182.91,,Peptide447,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.41,14.46,1.76,9.03,1.82,4.9,4.86,5.08,6.65,4.3,9.28,8.07,11.95,1.64,10.05,7.93,13.19,-3.7,0.72,8.18,6.15,10.36,9.72,10.17
186.83,159.69,186.42,161.35,180.58,167.29,186,170.44,178.33,180.61,182.94,170.63,179.75,179.84,178.15,170.23,178.47,184.91,176.93,179.91,177.74,178.32,174.22,173.03,,Peptide447,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.09,-13.05,13.68,-11.39,7.84,-5.45,13.26,-2.3,5.59,7.87,10.2,-2.11,7.01,7.1,5.41,-2.51,5.73,12.17,4.19,7.17,5,5.58,1.48,0.29
204.55,188.64,185.59,177.73,197.02,176.45,178.16,177.57,186.99,167.29,173.69,180.47,185.58,181.9,183.21,180.7,181.56,180.52,186.53,177.13,179.07,182.35,180.79,166.17,,Peptide447,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,31.81,15.9,12.85,4.99,24.28,3.71,5.42,4.83,14.25,-5.45,0.95,7.73,12.84,9.16,10.47,7.96,8.82,7.78,13.79,4.39,6.33,9.61,8.05,-6.57
