34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,
311.11,260.23,307.87,243.69,305.17,183.96,283.58,237.25,268.73,217.22,251.71,210.88,228.6,208.15,212.7,205.25,204.16,201.51,197.89,191.87,195.18,192.71,195.98,192.56,,Peptide450-1,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240.28,202.63,224.66,187.33,214.17,190.29,213.11,203.03,204.69,195.13,203.2,200.26,194.82,199.19,195.62,195.34,195.75,196.81,194.6,195.58,190.67,193.63,196,198.49,,Peptide450-1,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.57,232.63,211.05,222.08,196.58,209.07,197.48,209.38,196.02,203.96,192.48,199.03,188.59,190.87,201.02,193.42,192.8,175.62,194.1,191.96,194.01,196.54,192.22,192.27,,Peptide450-1,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.56,192.49,190.06,194.56,187.01,195.06,193.3,203.7,193.96,196.27,198.6,200.23,192.85,173.75,192.83,201.14,196.42,189.88,189.78,197.16,192.84,192.57,194.33,196.28,,Peptide450-1,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221.04,204.54,211.47,205.48,207.93,199.02,200.9,198.55,196.44,192.89,193.1,185.76,190.77,193.73,189.52,190.12,194.88,194.16,192.53,194.21,189.5,189.85,194.72,196.48,,Peptide450-1,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.31,324.1,208.9,276.92,177.26,187.83,203.39,238.14,199.32,218.6,199.56,209.5,196.53,202.95,190.03,195.4,196.08,198.72,188.56,192.88,189.18,195.51,194.12,193.52,,Peptide450-1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304.51,204.42,272.76,190.87,241.87,191.91,226.51,200.78,214.52,181.73,197.25,194.07,195.98,193.37,195.77,191.76,189.68,188.04,187.12,191.82,186.96,187.23,194.36,194.07,,Peptide450-1,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243.99,218.4,219.23,204.96,206.92,202.58,212.75,191.51,202.38,171.6,202.27,190.24,198.01,196.32,187.47,189.97,197.57,196.41,195.91,190,189.27,187.2,191.87,192.91,,Peptide450-1,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.46,248.47,201.62,215.42,197.57,208.02,202.9,203.13,202.68,201.59,192.24,200.57,191.94,193.19,190.53,189.27,193.79,197.41,192.55,188.82,190.6,187.23,196.97,193.01,,Peptide450-1,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.42,200.2,204.55,201.15,191.89,191.77,198.73,204.2,198.32,191.65,197.56,190.03,191.43,192.64,189.86,192.6,192.77,192.45,192.73,197.94,192.93,189.51,195.66,201.01,,Peptide450-1,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204.53,216.43,201.18,201.09,187.52,194.64,198.31,199.32,194.42,189.3,193.39,196.69,192.48,194.91,186.62,195.54,211.62,208.91,209.17,208.31,192.91,188.27,205.79,204.25,,Peptide450-1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208.26,223.17,207.93,217.67,201.48,220.56,209.12,214.54,203.6,208.36,205.02,205.36,205.84,208.71,206.79,203.08,217.65,211.5,209.85,216.35,192.73,201.63,206.77,209.77,,Peptide450-1,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304.51,204.42,272.76,190.87,241.87,191.91,226.51,200.78,214.52,181.73,197.25,194.07,195.98,193.37,195.77,191.76,189.68,188.04,187.12,191.82,186.96,187.23,194.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248.92,261.99,227.84,246.02,213.9,216.14,215.25,210.36,204.39,205.33,209.06,204.69,204.8,202.39,201.44,203.65,204.38,198.38,203.3,206.71,201.41,199.86,203.93,204.2,,Peptide450-2,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.93,232.7,213.72,224.61,210.79,184.67,193.75,210.23,204.36,203,202.62,204.27,197.74,203.53,199.87,197.43,196.24,198.11,196.74,196.76,197.28,194.42,197.67,201.63,,Peptide450-2,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293.05,229.25,272.82,222.77,258.02,221.58,248.35,206.61,220.7,201.32,219.96,201.74,211.73,191.45,208.67,197.93,203.53,197.03,196.7,190.43,189.47,200.28,202.33,196.45,,Peptide450-2,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.53,257.82,216.22,180.55,207.25,219.69,202.02,211.12,195.96,207.54,196.91,212.43,195.73,194.65,195.83,199.23,199.26,198.72,199.82,195.09,193.32,198.78,196.22,205.95,,Peptide450-2,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319.12,276.37,310.87,262.83,301.99,184.11,284.27,185.81,271.23,223.62,252.5,215.59,228.23,204.3,218.04,200.85,215.19,204.73,203.73,197.09,201.12,203.11,205.8,198.75,,Peptide450-2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257.81,215.24,230.43,208.5,231.23,183.87,211.92,181.38,211.54,197.43,197.54,196.32,198.52,199.5,197.87,201.29,197.45,200.62,196.03,197.11,195.31,198.93,195.31,200.16,,Peptide450-2,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223.03,240.88,212.21,228.53,220.11,217.7,209.61,185.26,198.54,203.21,197.13,197.05,195.87,196.34,196.37,199.54,181.4,187.17,198.95,197.48,197.02,179.82,202.11,204.04,,Peptide450-2,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.91,201.62,204.48,197.33,208.35,218.54,199.91,208.29,197.23,202.9,187.47,196.3,189.73,198.04,196.23,178.35,197.6,194.25,197.4,196.37,193.86,187.17,196.96,209.89,,Peptide450-2,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.39,219.86,207.96,214.38,217.09,199.73,218.45,175.23,204.81,192.6,199.22,201.27,200.87,195.81,182.53,180.32,186.64,186.21,199.09,193.63,196.74,190.82,198.45,199.29,,Peptide450-2,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.36,292.56,203.59,285.65,178.72,179.09,201.29,244.85,200.69,223.87,195.24,203.65,192.94,204.64,193.38,197.73,197.84,185.64,197.51,196.96,201.99,196.93,195.96,208.33,,Peptide450-2,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310.4,206.08,279.43,197.4,253.9,202.67,222.96,202.04,212.41,188.34,197.79,202.05,197.92,179.31,200.66,198,192.5,187.69,199.03,196.6,195.71,198.42,199.36,200.62,,Peptide450-2,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241.41,232.14,224.54,233.94,212.2,215.08,205.85,203.71,202.96,181.35,200.99,203.31,195.55,193.16,190.76,194.85,197.1,196.95,198.68,199.53,195.68,193.85,197.99,203.53,,Peptide450-2,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204.39,240.34,202.39,219.29,203.68,209.05,205.29,208.33,203.45,203.56,198.88,200.19,195.78,199.14,196.92,196.38,196.38,199.08,192.93,192.65,194.39,198.47,198.9,201.76,,Peptide450-2,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.03,209.21,199.66,201.72,193.96,202.51,197.98,202.61,205.93,192.85,200.98,196.87,196.21,198.01,194.53,201.17,202.02,193.51,202.58,194.76,195.8,191.38,201.36,202.52,,Peptide450-2,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208.49,213.97,208.59,205.64,212.03,197.46,206.46,197.68,209.24,202.46,200.04,196.39,203.6,193.33,200.44,196.23,203.57,198.21,194.85,197.82,198.33,196.14,201.52,198.09,,Peptide450-2,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223.29,230.49,213.16,203,205.23,193.2,208.14,221.59,207.51,215.68,198.66,210.64,205.97,205.92,190.42,192.67,203.31,196.43,203.71,200.1,206.78,208.61,219.32,217.58,,Peptide450-2,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310.4,206.08,279.43,197.4,253.9,202.67,222.96,202.04,212.41,188.34,197.79,202.05,197.92,179.31,200.66,198,192.5,187.69,199.03,196.6,195.71,198.42,199.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263.55,237.32,224.17,245.76,219.27,219.82,216.35,216.28,209.65,207.42,203.28,207.99,206.51,202.32,201.85,204.83,206.89,198.53,205.62,198.69,197.63,197.36,203.63,203.51,,Peptide450-3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.04,216.83,199.46,210.75,187.03,207.21,191.6,197.64,199.67,201.95,199.3,196.24,200.16,198.58,200.5,191.87,203.53,203.98,203.43,198.14,194.64,202.8,202.66,210.76,,Peptide450-3,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262.81,236.09,279.16,217.41,263.68,206.91,246.52,209.42,228.37,197.46,213.96,200.56,211.26,190.29,204.16,197.56,201.31,186.93,193.1,191.86,202.25,201.88,199.2,196.61,,Peptide450-3,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.71,254.97,206.15,237.52,203.32,225.04,197.37,210.92,202.8,204.09,192.81,203.95,206.32,197.26,201.57,194.24,196.06,201.37,194.91,192.57,194.67,200.96,201.52,203.87,,Peptide450-3,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,SLA2,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331.61,269.99,305.55,256.6,312.16,180.25,291.24,237.72,287.3,228.6,260.81,214.45,239.91,213.52,217.01,198.21,202.71,203.61,201.78,195.99,200.97,194.92,204.29,204.47,,Peptide450-3,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,BRDG1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251.91,201.17,234.6,201.59,221.83,190.84,211.05,193.39,213.7,197.46,205.64,202.19,200.1,193.35,191.81,196.93,202.72,200.15,198.58,197.46,197.39,200.2,203.48,203.8,,Peptide450-3,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,TXK,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220.61,242.49,206.91,226.1,203.68,216.67,205.6,209.74,200.39,206.48,195.43,205.13,195.55,196.16,196.8,193.39,199.3,190.81,192.07,199.85,195.77,195.04,193.39,202.83,,Peptide450-3,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,ABL1,SLA,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.42,207.23,202.02,195.56,193.03,193.54,197.61,198.27,201.46,193.34,204.5,193.64,200.23,196.5,195.06,194.52,185,194.44,194.59,194.23,194.34,198.97,197.14,202.64,,Peptide450-3,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,LCP2,SHD,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.7,215.63,212.85,209.01,202.94,196.66,202.32,201.75,197.7,189.5,196.81,197.85,200.77,195.34,199.29,198.34,197.14,190.88,192.99,196.1,192.02,184.98,197.87,200.03,,Peptide450-3,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,GRB14,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.82,321.9,247.46,294.16,218.64,266.12,234.77,239.36,206.53,228.57,208.68,202.86,208.36,205.95,197.02,207.16,195.2,195.82,196.24,196.8,198.44,197.62,203.2,201.16,,Peptide450-3,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,FER,SHC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
311.66,214.62,268.93,192.87,250.08,190.45,227.73,189.66,214.81,194.6,201.49,190.69,201.55,195.71,198.37,197.61,201.85,200.26,198.77,193.31,198.44,195.11,200.48,200.48,,Peptide450-3,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,GRB7,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,220.4,222.18,205.3,210.01,199.07,202.73,196.18,203.3,195.91,206.85,201.06,204.94,199.89,198.67,197.12,194.86,197.35,191.04,196.53,201.76,196.74,195.24,201.83,,Peptide450-3,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,SH2D1B,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.84,245.9,196.97,216.83,201.56,214.35,215.73,207.08,207.96,199.34,205.71,191.04,193.13,194.52,196.23,193.59,195.99,198.51,196.93,198.27,199.38,189.61,200.5,203.64,,Peptide450-3,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,CRKL,SHE,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222.15,201.74,208.28,194.05,204.21,191.02,199.84,202.56,195.25,201.42,189.82,187.37,192.46,193.19,198.7,191.9,197.96,193.85,198.46,200.34,190.13,188.58,199,200.95,,Peptide450-3,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,SH2D1A,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208.54,219.88,209.73,206.09,206.67,196.47,208,198.93,199.44,198.8,197.32,193.18,197.42,196.18,197.84,194.76,196.8,208.18,200.61,196.31,196.71,197.42,215.86,196.12,,Peptide450-3,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,SHF,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258.14,214.01,230.3,208.82,237.54,206.6,212.25,216.74,212.43,209.7,209.58,209.91,207.17,212.68,199.13,199.02,199.62,212.6,206.39,211.48,210.42,212.61,207.88,210.73,,Peptide450-3,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
311.66,214.62,268.93,192.87,250.08,190.45,227.73,189.66,214.81,194.6,201.49,190.69,201.55,195.71,198.37,197.61,201.85,200.26,198.77,193.31,198.44,195.11,200.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250.78,266.1,239.86,238.69,222.98,230.15,214.93,222.33,211.24,213.16,212.52,213.19,210.6,183.37,212.76,207.81,219.62,215.12,203.83,201.51,203.97,206.98,214.28,220.67,,Peptide450-4,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,ITK,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222.44,229.08,210.02,180.31,186.47,189.02,200.59,201.05,207.78,208.28,203.64,213.15,202.92,203.97,208.57,206.28,210.82,210.61,195.68,205.17,212.43,199.11,209.23,216.66,,Peptide450-4,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,BCAR3,PLCG2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302.16,241.73,282.99,222.33,264.78,212.52,249.34,210.42,235.61,181.6,219.59,211.75,215.97,196.04,209.41,204.69,205.38,206.54,201.8,196.55,201.46,193.1,212.15,188.73,,Peptide450-4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,YES1,SHC4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
