22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,4.5,4.5,2.25,2.25,1.125,1.125,0.5625,0.5625,0.28125,0.28125,0.140625,0.140625,0.0703125,0.0703125,0.03515625,0.03515625,0.017578125,0.017578125,0.008789063,0.008789063,0.004394531,0.004394531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.49,190.6,208.08,167.31,193.3,188.33,145.15,162.51,158.41,174.47,156.34,173.15,153.24,195.76,155.54,177.89,144.9,169.12,155.16,181.93,193.37,188.45,171.6,193.06,,Peptide657-3,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-25.3,8.81,26.29,-14.48,11.51,6.54,-36.64,-19.28,-23.38,-7.32,-25.45,-8.64,-28.55,13.97,-26.25,-3.9,-36.89,-12.67,-26.63,0.14,11.58,6.66,-10.19,11.27
166.23,151.92,173.79,185.55,175.05,178.72,180.59,167.48,167.85,172.12,188.37,183.22,173.76,190.78,180.44,189.49,171.22,192.16,174.04,166.18,175.89,183.35,170.12,197.73,,Peptide657-3,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-15.56,-29.87,-8,3.76,-6.74,-3.07,-1.2,-14.31,-13.94,-9.67,6.58,1.43,-8.03,8.99,-1.35,7.7,-10.57,10.37,-7.75,-15.61,-5.9,1.56,-11.67,15.94
166.48,200.11,181.06,183.81,171.72,182.37,159.49,181.95,151.99,170.97,157.63,173.12,156.08,188.79,152.3,173.53,144.67,195.37,190.37,174.92,181.45,172.56,169.73,181.22,,Peptide657-3,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-15.31,18.32,-0.73,2.02,-10.07,0.58,-22.3,0.16,-29.8,-10.82,-24.16,-8.67,-25.71,7,-29.49,-8.26,-37.12,13.58,8.58,-6.87,-0.34,-9.23,-12.06,-0.57
203.5,177.45,178.99,178.68,199.3,170.16,173.15,177.56,172.46,180.79,189.98,172.08,171.21,183.26,187.52,190.5,169.01,170.3,192.79,183,175.08,177.35,187.14,182.36,,Peptide657-3,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.71,-4.34,-2.8,-3.11,17.51,-11.63,-8.64,-4.23,-9.33,-1,8.19,-9.71,-10.58,1.47,5.73,8.71,-12.78,-11.49,11,1.21,-6.71,-4.44,5.35,0.57
167.15,191.88,183.87,210.85,189.84,173.74,166.77,166.25,149.86,193.98,175.99,196.96,174.05,189.63,179.11,169.45,195.79,168.44,170.2,169.53,173.87,191.4,190.4,174.78,,Peptide657-3,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-14.64,10.09,2.08,29.06,8.05,-8.05,-15.02,-15.54,-31.93,12.19,-5.8,15.17,-7.74,7.84,-2.68,-12.34,14,-13.35,-11.59,-12.26,-7.92,9.61,8.61,-7.01
190.04,175.03,187.71,182.39,166.22,181.78,169.25,174.71,197.83,165.77,165.63,184.77,171.13,167.9,168.54,200.36,169.52,199.06,179.05,172.72,197.14,173.62,193.45,171.42,,Peptide657-3,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.25,-6.76,5.92,0.6,-15.57,-0.01,-12.54,-7.08,16.04,-16.02,-16.16,2.98,-10.66,-13.89,-13.25,18.57,-12.27,17.27,-2.74,-9.07,15.35,-8.17,11.66,-10.37
157.85,199.92,164.23,196.4,180.59,179.99,171.21,178.8,154.5,186.84,154.01,176.56,184.88,174.76,162.32,170.94,148.41,179.9,148.14,164.1,182.66,167.73,184.85,189.91,,Peptide657-3,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-23.94,18.13,-17.56,14.61,-1.2,-1.8,-10.58,-2.99,-27.29,5.05,-27.78,-5.23,3.09,-7.03,-19.47,-10.85,-33.38,-1.89,-33.65,-17.69,0.87,-14.06,3.06,8.12
187.75,188.75,178.25,175.62,200.76,176.79,168.22,189.6,174.3,182.39,181.67,171.57,172.39,170.96,186.26,161.07,171.28,168.85,195.71,181.78,185.53,183.05,172.66,178.04,,Peptide657-3,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.96,6.96,-3.54,-6.17,18.97,-5,-13.57,7.81,-7.49,0.6,-0.12,-10.22,-9.4,-10.83,4.47,-20.72,-10.51,-12.94,13.92,-0.01,3.74,1.26,-9.13,-3.75
173.54,163.26,162.01,161.1,171.58,179.11,151.4,161.08,160.16,168.51,151.98,186.67,151.44,178.15,164.74,174.58,153.49,175.44,151.46,171.54,148.52,174.34,180.08,162.09,,Peptide657-3,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-8.25,-18.53,-19.78,-20.69,-10.21,-2.68,-30.39,-20.71,-21.63,-13.28,-29.81,4.88,-30.35,-3.64,-17.05,-7.21,-28.3,-6.35,-30.33,-10.25,-33.27,-7.45,-1.71,-19.7
188.28,143.61,165.86,162.61,185.69,182.71,164.49,191.32,164.79,187.1,198.58,166.74,171.28,183.27,187.79,159.55,167.59,187.54,179.87,174.85,180.05,165.02,169.96,168.1,,Peptide657-3,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.49,-38.18,-15.93,-19.18,3.9,0.92,-17.3,9.53,-17,5.31,16.79,-15.05,-10.51,1.48,6,-22.24,-14.2,5.75,-1.92,-6.94,-1.74,-16.77,-11.83,-13.69
175.14,182.86,189.36,177.7,164.8,181.71,155.02,168.72,170.79,167.34,169.38,186.13,157.85,185.71,152.75,180.13,159.09,182.13,146.62,187.42,158.45,193.13,192.42,178.35,,Peptide657-3,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-6.65,1.07,7.57,-4.09,-16.99,-0.08,-26.77,-13.07,-11,-14.45,-12.41,4.34,-23.94,3.92,-29.04,-1.66,-22.7,0.34,-35.17,5.63,-23.34,11.34,10.63,-3.44
173.19,202.55,183.38,172.38,186.26,177.69,197.94,177.58,186.06,174.78,192.87,167.21,168.95,179.94,180.98,186.66,177.26,170.76,178.12,174.77,186.86,187.59,179.03,170.34,,Peptide657-3,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-8.6,20.76,1.59,-9.41,4.47,-4.1,16.15,-4.21,4.27,-7.01,11.08,-14.58,-12.84,-1.85,-0.81,4.87,-4.53,-11.03,-3.67,-7.02,5.07,5.8,-2.76,-11.45
207.48,175.2,196.32,171.22,177.51,177.51,177.56,188.45,155.75,199.22,157.78,173.08,152.26,176.88,143.03,195.25,152.41,192,144.86,176.26,138.46,196.85,194.15,189.51,,Peptide657-3,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.69,-6.59,14.53,-10.57,-4.28,-4.28,-4.23,6.66,-26.04,17.43,-24.01,-8.71,-29.53,-4.91,-38.76,13.46,-29.38,10.21,-36.93,-5.53,-43.33,15.06,12.36,7.72
175.49,253.99,175.89,232.95,182.2,240.79,197.76,217.59,180.01,175.89,195.3,191.7,170.64,179.61,186.39,202.79,177.41,175.6,204.53,197.72,189.04,183.73,206.2,183.21,,Peptide657-3,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-6.3,72.2,66,51.16,0.41,59,15.97,35.8,-1.78,-5.9,13.51,9.91,-11.15,-2.18,4.6,21,-4.38,-6.19,22.74,15.93,7.25,1.94,24.41,1.42
213.47,146.99,198.81,175,181.39,155.67,181.72,151.46,186.74,150.92,197.04,140.47,173.35,149.72,190.2,140.46,181.38,199.35,174.88,177.26,193.26,177.88,200.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232.55,242.92,216.25,214.69,210.48,205.3,193.59,203.37,213.36,202.88,206.55,195.45,200.45,198.39,210.44,211,210.82,198.26,216.28,208.63,214.34,209.98,214.69,213.01,,Peptide658-3.txt,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,199.745,32.805,43.175,16.505,14.945,10.735,5.555,-6.155,3.625,13.615,3.135,6.805,-4.295,0.705,-1.355,10.695,11.255,11.075,-1.485,16.535,8.885,14.595,10.235,14.945,13.265
214.58,259.92,204.92,231.35,205.04,206.74,186.05,176.57,200.37,195.14,199.06,208.12,201.75,204.85,207.12,200.98,192.58,198.8,201.16,201,203.02,199.89,198.79,205.48,,Peptide658-3.txt,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.835,60.175,5.175,31.605,5.295,6.995,-13.695,-23.175,0.625,-4.605,-0.685,8.375,2.005,5.105,7.375,1.235,-7.165,-0.945,1.415,1.255,3.275,0.145,-0.955,5.735
224.05,235.3,210.47,213.89,196.9,203.97,208.88,210.94,200.08,203.53,199.83,186.46,197.19,186.71,202.66,200.71,200.77,190.79,180.55,182.25,203.73,193.36,188.18,190.44,,Peptide658-3.txt,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,24.305,35.555,10.725,14.145,-2.845,4.225,9.135,11.195,0.335,3.785,0.085,-13.285,-2.555,-13.035,2.915,0.965,1.025,-8.955,-19.195,-17.495,3.985,-6.385,-11.565,-9.305
212.76,228.93,210.46,223.54,197.86,217.74,200.25,212.5,208.54,210.47,197.83,199.95,200.15,199.01,205.25,203.22,197.3,200.77,200.89,198.11,200.02,202.69,183.47,194.39,,Peptide658-3.txt,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.015,29.185,10.715,23.795,-1.885,17.995,0.505,12.755,8.795,10.725,-1.915,0.205,0.405,-0.735,5.505,3.475,-2.445,1.025,1.145,-1.635,0.275,2.945,-16.275,-5.355
254.49,215.33,230.14,209.23,218.1,203.11,206.09,200.2,201.41,203.52,199.99,193.85,205.61,201.91,203.64,177.61,200.82,206.57,185.83,184.71,196.31,204.88,202.75,199.73,,Peptide658-3.txt,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,54.745,15.585,30.395,9.485,18.355,3.365,6.345,0.455,1.665,3.775,0.245,-5.895,5.865,2.165,3.895,-22.135,1.075,6.825,-13.915,-15.035,-3.435,5.135,3.005,-0.015
206.66,223.21,189.2,209.88,197.16,203.08,199.52,202.98,197.9,204.34,198.7,198.35,188.66,195.06,197.5,200.09,194.37,200.28,200.9,196.03,193.86,206.83,202.34,202.06,,Peptide658-3.txt,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.915,23.465,-10.545,10.135,-2.585,3.335,-0.225,3.235,-1.845,4.595,-1.045,-1.395,-11.085,-4.685,-2.245,0.345,-5.375,0.535,1.155,-3.715,-5.885,7.085,2.595,2.315
207.33,204.6,202.37,201.53,196.81,206.78,197.99,191.87,196.7,205.81,197.89,198.46,188.06,196.21,196.49,202.59,200.41,199.56,199.92,199.51,197.52,194.2,199.76,196.26,,Peptide658-3.txt,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.585,4.855,2.625,1.785,-2.935,7.035,-1.755,-7.875,-3.045,6.065,-1.855,-1.285,-11.685,-3.535,-3.255,2.845,0.665,-0.185,0.175,-0.235,-2.225,-5.545,0.015,-3.485
212.14,206.16,209.47,202.39,205.94,193.33,205.21,198.15,200.51,196.7,195.64,197.87,190.64,184.54,197.68,197.4,194.72,197.77,198.6,197.74,203.21,202.08,196.52,206.12,,Peptide658-3.txt,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.395,6.415,9.725,2.645,6.195,-6.415,5.465,-1.595,0.765,-3.045,-4.105,-1.875,-9.105,-15.205,-2.065,-2.345,-5.025,-1.975,-1.145,-2.005,3.465,2.335,-3.225,6.375
208.08,199.64,202.86,203.14,191.95,197.59,198.01,195.78,198.35,198.18,203.13,193.85,197.03,200.04,199.6,188.74,200.61,194.9,193.1,196.98,195.07,200.79,186.42,189.82,,Peptide658-3.txt,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.335,-0.105,3.115,3.395,-7.795,-2.155,-1.735,-3.965,-1.395,-1.565,3.385,-5.895,-2.715,0.295,-0.145,-11.005,0.865,-4.845,-6.645,-2.765,-4.675,1.045,-13.325,-9.925
230.41,221.76,217.1,207.32,206.45,203.75,202.35,195.08,202.1,198.56,200.07,182.03,195.99,198.93,199.6,177.34,197.2,197.43,204.15,199.95,198.47,201.33,190.28,191.15,,Peptide658-3.txt,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,30.665,22.015,17.355,7.575,6.705,4.005,2.605,-4.665,2.355,-1.185,0.325,-17.715,-3.755,-0.815,-0.145,-22.405,-2.545,-2.315,4.405,0.205,-1.275,1.585,-9.465,-8.595
206.7,199.34,202.37,193.99,199.36,193.16,200.15,197.91,198.65,199.34,200.86,192.71,203.07,182.4,203.51,193.95,197.12,196.83,197.44,197.49,196.96,199.24,196.13,185.16,,Peptide658-3.txt,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.955,-0.405,2.625,-5.755,-0.385,-6.585,0.405,-1.835,-1.095,-0.405,1.115,-7.035,3.325,-17.345,3.765,-5.795,-2.625,-2.915,-2.305,-2.255,-2.785,-0.505,-3.615,-14.585
200.17,204.25,197.36,197.21,194.46,189.36,199.58,190.2,202.25,197.16,196.3,192.96,198.47,196.46,202.78,199.24,196.85,191.11,201.45,201.85,197.6,200.11,184.05,176.73,,Peptide658-3.txt,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.425,4.505,-2.385,-2.535,-5.285,-10.385,-0.165,-9.545,2.505,-2.585,-3.445,-6.785,-1.275,-3.285,3.035,-0.505,-2.895,-8.635,1.705,2.105,-2.145,0.365,-15.695,-23.015
209.08,242.75,208.63,220.01,199.13,215.83,191.37,202.93,195.97,203.6,196.81,191.01,199.35,199.73,197.7,186.03,199.21,189.6,197.94,199.06,196.66,192.33,201.45,203.43,,Peptide658-3.txt,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.335,43.005,8.885,20.265,-0.615,16.085,-8.375,3.185,-3.775,3.855,-2.935,-8.735,-0.395,-0.015,-2.045,-13.715,-0.535,-10.145,-1.805,-0.685,-3.085,-7.415,1.705,3.685
209.4,235.95,202.9,212.33,195.84,207.3,201.33,207.49,195.49,204.03,202.53,197.96,196.21,202.57,197.81,190.48,202.29,193.62,191.64,195.79,199.41,198.93,203.42,203.88,,Peptide658-3.txt,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.655,36.205,3.155,12.585,-3.905,7.555,1.585,7.745,-4.255,4.285,2.785,-1.785,-3.535,2.825,-1.935,-9.265,2.545,-6.125,-8.105,-3.955,-0.335,-0.815,3.675,4.135
210.94,219.97,201.22,192.52,202.18,201.1,200.67,189.64,201.92,199.1,202.61,181.05,199.16,200.64,201.35,200.88,203.45,180.35,203.58,198.56,202.73,199.32,200.98,204.41,,Peptide658-3.txt,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.195,20.225,1.475,-7.225,2.435,1.355,0.925,-10.105,2.175,-0.645,2.865,-18.695,-0.585,0.895,1.605,1.135,3.705,-19.395,3.835,-1.185,2.985,-0.425,1.235,4.665
236.87,271.76,220.23,226.82,214.48,229.72,201.11,231.97,217.19,208.43,212.01,220.11,213.88,220.39,206.42,208.84,208.64,203.38,217.23,217.78,218.17,216,220.99,211.89,,Peptide658-3.txt,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,37.125,72.015,67,27.075,14.735,29.975,1.365,32.225,17.445,8.685,12.265,20.365,14.135,20.645,6.675,9.095,8.895,3.635,17.485,18.035,18.425,16.255,21.245,12.145
242.92,216.25,214.69,210.48,205.3,193.59,203.37,213.36,202.88,206.55,195.45,200.45,198.39,210.44,211,210.82,198.26,216.28,208.63,214.34,209.98,214.69,213.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
