18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.83,150.01,178.95,167.35,176.02,167.09,176.21,165.25,169.81,177.23,168.05,163.61,167.75,171.22,170.94,166.5,175.08,170.34,173.31,166.24,171.87,175.25,170.59,169.68,,Peptide443,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,26.425,-19.395,9.545,-2.055,6.615,-2.315,6.805,-4.155,0.405,7.825,-1.355,-5.795,-1.655,1.815,1.535,-2.905,5.675,0.935,3.905,-3.165,2.465,5.845,1.185,0.275
219.04,228.02,196.42,206.68,179.35,201.63,178.39,187.17,177.73,179.14,173.22,173.84,177.98,172.55,171.08,172.27,176.33,172.19,173.55,177.08,169.01,174.88,169.99,169.54,,Peptide443,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,49.635,58.615,27.015,37.275,9.945,32.225,8.985,17.765,8.325,9.735,3.815,4.435,8.575,3.145,1.675,2.865,6.925,2.785,4.145,7.675,-0.395,5.475,0.585,0.135
187.46,172.29,180.3,170.59,175.86,172.61,180.21,171.08,167.98,171.22,165.19,170.76,167.65,169.82,174.68,169.34,175.55,170.11,167.4,162.22,169.01,170.3,169.74,171.17,,Peptide443,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.055,2.885,10.895,1.185,6.455,3.205,10.805,1.675,-1.425,1.815,-4.215,1.355,-1.755,0.415,5.275,-0.065,6.145,0.705,-2.005,-7.185,-0.395,0.895,0.335,1.765
198.3,216.98,189.45,192.01,190.01,193.19,180.39,181.51,177.59,181.05,179.43,175.55,175.57,169.87,167.6,169.78,174.95,173.05,170.57,176.3,165.85,172.2,169.56,171.05,,Peptide443,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,28.895,47.575,20.045,22.605,20.605,23.785,10.985,12.105,8.185,11.645,10.025,6.145,6.165,0.465,-1.805,0.375,5.545,3.645,1.165,6.895,-3.555,2.795,0.155,1.645
230.17,173.81,207.78,170.27,182.75,167.43,175.52,168.98,174.3,176.37,168.83,167.58,174.49,169.57,172.8,165.68,168.17,168.04,171.28,171.92,173.15,166.92,169.5,166.77,,Peptide443,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,60.765,4.405,38.375,0.865,13.345,-1.975,6.115,-0.425,4.895,6.965,-0.575,-1.825,5.085,0.165,3.395,-3.725,-1.235,-1.365,1.875,2.515,3.745,-2.485,0.095,-2.635
179.3,257.13,174.17,218.62,169.85,201.33,173.76,188.64,171.7,183.61,171.93,177.3,176.17,172.11,177.39,164.59,174.51,170.78,169.07,170.6,169.48,168.96,172.65,172.12,,Peptide443,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.895,87.725,4.765,49.215,0.445,31.925,4.355,19.235,2.295,14.205,2.525,7.895,6.765,2.705,7.985,-4.815,5.105,1.375,-0.335,1.195,0.075,-0.445,3.245,2.715
280,182.86,208.47,167.09,189.72,165.19,179.4,169.31,175.97,165.17,170.2,170.81,175.26,173.65,167.21,173.67,172.97,169.5,164.8,171.44,175.75,168.69,168.49,166.32,,Peptide443,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,110.595,13.455,39.065,-2.315,20.315,-4.215,9.995,-0.095,6.565,-4.235,0.795,1.405,5.855,4.245,-2.195,4.265,3.565,0.095,-4.605,2.035,6.345,-0.715,-0.915,-3.085
232,170.47,205.44,165.84,186.65,173.23,181.75,171.65,180.78,170.13,170.85,169.79,173.4,167.19,172.85,173.92,172.29,168.9,174.11,165.72,170.01,170.56,172.88,158.78,,Peptide443,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,62.595,1.065,36.035,-3.565,17.245,3.825,12.345,2.245,11.375,0.725,1.445,0.385,3.995,-2.215,3.445,4.515,2.885,-0.505,4.705,-3.685,0.605,1.155,3.475,-10.625
173.13,239.77,171.63,205.56,168.44,190.25,175.61,180.27,173.33,174.26,167.88,173.95,178.01,170.67,170.99,169.42,171.15,167.73,171.24,168.47,171.07,171.37,163.17,170.25,,Peptide443,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.725,70.365,2.225,36.155,-0.965,20.845,6.205,10.865,3.925,4.855,-1.525,4.545,8.605,1.265,1.585,0.015,1.745,-1.675,1.835,-0.935,1.665,1.965,-6.235,0.845
216.13,205.11,190.93,182.89,183.52,183.55,178.05,183.72,174.75,170.6,176.07,173.96,175.33,172.54,175.18,174.45,167.31,169.48,171.84,167.65,172.31,173.13,174.02,169.7,,Peptide443,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,46.725,35.705,21.525,13.485,14.115,14.145,8.645,14.315,5.345,1.195,6.665,4.555,5.925,3.135,5.775,5.045,-2.095,0.075,2.435,-1.755,2.905,3.725,4.615,0.295
175.04,210.86,177.02,186.12,166.09,178.52,171.74,177.07,169.72,166.95,165.33,167.94,171.73,167.12,166.94,165.19,173.71,173.77,174.95,165.24,172.82,169.78,175.19,167.42,,Peptide443,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.635,41.455,7.615,16.715,-3.315,9.115,2.335,7.665,0.315,-2.455,-4.075,-1.465,2.325,-2.285,-2.465,-4.215,4.305,4.365,5.545,-4.165,3.415,0.375,5.785,-1.985
201.29,208.82,186.1,192.67,190.47,192.77,190.4,183.58,179.82,186.04,183.76,180.55,184.76,176.56,182.67,182.94,175.52,175.49,176.64,174.49,183.46,179.21,180.36,166.18,,Peptide443,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,31.885,39.415,16.695,23.265,21.065,23.365,20.995,14.175,10.415,16.635,14.355,11.145,15.355,7.155,13.265,13.535,6.115,6.085,7.235,5.085,14.055,9.805,10.955,-3.225
182.86,208.47,167.09,189.72,165.19,179.4,169.31,175.97,165.17,170.2,170.81,175.26,173.65,167.21,173.67,172.97,169.5,164.8,171.44,175.75,168.69,168.49,166.32,,,Peptide443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.74,225.18,172.88,188.19,163.56,169.72,160.58,157.85,152.85,167.12,152.92,157.92,153.75,154.43,155.56,155.56,157.14,157.24,148.31,156.29,156.93,156.82,155.81,153.44,,Peptide463,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,PLCG1-NC,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,156.77,39.97,68.41,16.11,31.42,6.79,12.95,3.81,1.08,-3.92,10.35,-3.85,1.15,-3.02,-2.34,-1.21,-1.21,0.37,0.47,-8.46,-0.48,0.16,0.05,-0.96,-3.33
169.07,199.33,159.9,190.8,163.22,163.69,153.55,165.42,159.63,159.78,162.89,153.16,160.54,162.64,163.03,157.38,157.47,155.41,154.02,158.24,155.43,159.68,151.23,148.54,,Peptide463,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,DAPP-1,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.3,42.56,3.13,34.03,6.45,6.92,-3.22,8.65,2.86,3.01,6.12,-3.61,3.77,5.87,6.26,0.61,0.7,-1.36,-2.75,1.47,-1.34,2.91,-5.54,-8.23
234.83,249.02,190.83,214.81,185.06,188.43,174.75,161.62,167.11,167.81,174.1,163.16,160.28,162.9,157.07,163.72,151.75,153.43,157.21,151.39,155.26,157.35,153.31,157.87,,Peptide463,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,SHB,PTK6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,78.06,92.25,34.06,58.04,28.29,31.66,17.98,4.85,10.34,11.04,17.33,6.39,3.51,6.13,0.3,6.95,-5.02,-3.34,0.44,-5.38,-1.51,0.58,-3.46,1.1
171.96,227.04,170.71,219.46,163.61,190.99,160.02,191.03,163.54,178.96,162.17,167.49,162.09,162.29,154.95,163.31,155.88,163.28,155.24,155.39,161.38,166.68,156.35,147.08,,Peptide463,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,GRB14,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.19,70.27,13.94,62.69,6.84,34.22,3.25,34.26,6.77,22.19,5.4,10.72,5.32,5.52,-1.82,6.54,-0.89,6.51,-1.53,-1.38,4.61,9.91,-0.42,-9.69
196.96,152.3,170.5,154.97,169.02,157.4,170.41,159.01,150.4,163.25,155.09,147.11,167.19,157.56,150.94,157.34,163.11,155.6,154.09,154.36,160.84,160.9,150.38,157.14,,Peptide463,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,FGR,PLCG2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,40.19,-4.47,13.73,-1.8,12.25,0.63,13.64,2.24,-6.37,6.48,-1.68,-9.66,10.42,0.79,-5.83,0.57,6.34,-1.17,-2.68,-2.41,4.07,4.13,-6.39,0.37
176.71,244.91,168.74,216.8,158.91,204.54,164.05,186.03,164.7,175.16,164.72,161.87,163.4,168.52,161.66,166.61,156.26,156.52,154.84,155.77,158.17,154.21,155.85,154.25,,Peptide463,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,SHC4,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.94,88.14,11.97,60.03,2.14,47.77,7.28,29.26,7.93,18.39,7.95,5.1,6.63,11.75,4.89,9.84,-0.51,-0.25,-1.93,-1,1.4,-2.56,-0.92,-2.52
175.01,159,172.02,161.47,157.12,156.33,166.89,155.32,157.9,160.19,156.61,152.51,159.56,155.66,157.49,158.65,153.38,162.25,156.88,154.52,156.43,160.55,158.35,155.95,,Peptide463,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,ITK,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.24,2.23,15.25,4.7,0.35,-0.44,10.12,-1.45,1.13,3.42,-0.16,-4.26,2.79,-1.11,0.72,1.88,-3.39,5.48,0.11,-2.25,-0.34,3.78,1.58,-0.82
190.09,352.17,177.16,332.91,174.79,330.76,164.34,297.7,162,269.85,163.69,226.23,153.35,203.83,159.35,184.61,159.05,170.64,159.49,161.78,156.31,159.55,158.46,149.26,,Peptide463,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,TEC,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,33.32,195.4,20.39,176.14,18.02,173.99,7.57,140.93,5.23,113.08,6.92,69.46,-3.42,47.06,2.58,27.84,2.28,13.87,2.72,5.01,-0.46,2.78,1.69,-7.51
187.34,166.72,165.63,159.32,167.31,160.36,156.28,154.78,157.4,154.18,154.62,159.77,165.37,156.62,156.01,151.39,152.44,154.98,151.68,152.2,165.83,155.41,160.95,152.75,,Peptide463,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,TENC1,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,30.57,9.95,8.86,2.55,10.54,3.59,-0.49,-1.99,0.63,-2.59,-2.15,3,8.6,-0.15,-0.76,-5.38,-4.33,-1.79,-5.09,-4.57,9.06,-1.36,4.18,-4.02
167.2,206.96,157.34,181.45,161.64,169.12,162.17,168.55,160.2,162.33,160.64,156.87,160.62,161.75,154.67,155.57,154.22,153.3,154.96,161.45,156.55,154.67,159.39,152.02,,Peptide463,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,PTPN6-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.43,50.19,0.57,24.68,4.87,12.35,5.4,11.78,3.43,5.56,3.87,0.1,3.85,4.98,-2.1,-1.2,-2.55,-3.47,-1.81,4.68,-0.22,-2.1,2.62,-4.75
238.42,160.04,187.06,156.66,166.76,158.35,165.31,158.75,160.93,156.35,160.25,152.13,157.92,155.25,156.72,155.35,163.12,156.33,152.76,159.14,158.95,156.88,161.86,157.71,,Peptide463,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,INPPLN1,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,81.65,3.27,30.29,-0.11,9.99,1.58,8.54,1.98,4.16,-0.42,3.48,-4.64,1.15,-1.52,-0.05,-1.42,6.35,-0.44,-4.01,2.37,2.18,0.11,5.09,0.94
252.83,186.32,230.1,166.29,221.7,164.33,209.62,161.95,188.32,162.5,176.57,155.67,170.7,152.64,156.84,160.39,161.43,146.12,158.79,155.07,156.9,150.28,161.71,145.14,,Peptide463,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,SH2D1B,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,96.06,29.55,73.33,9.52,64.93,7.56,52.85,5.18,31.55,5.73,19.8,-1.1,13.93,-4.13,0.07,3.62,4.66,-10.65,2.02,-1.7,0.13,-6.49,4.94,-11.63
190.06,222.19,182.87,191.92,165.16,179.55,161.91,171.5,163.64,163.5,150.16,153.86,156.71,155.83,155.25,154.17,159.47,151.17,156.92,154.49,165.06,158.65,151.33,150.71,,Peptide463,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,GRB2,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,33.29,65.42,26.1,35.15,8.39,22.78,5.14,14.73,6.87,6.73,-6.61,-2.91,-0.06,-0.94,-1.52,-2.6,2.7,-5.6,0.15,-2.28,8.29,1.88,-5.44,-6.06
183.93,217.03,168.88,202.27,163.12,189.16,164.15,168.85,167.29,168.61,155.5,163.03,157.65,158.86,151.95,155.84,163.51,153.88,153.62,159.2,150.28,153.83,153.05,148.57,,Peptide463,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,PIK3R3-N,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,27.16,60.26,12.11,45.5,6.35,32.39,7.38,12.08,10.52,11.84,-1.27,6.26,0.88,2.09,-4.82,-0.93,6.74,-2.89,-3.15,2.43,-6.49,-2.94,-3.72,-8.2
153.89,231.51,159.26,215.26,158.37,213.31,150.93,197.51,157.74,173.39,147.53,167.91,157.02,164.21,160.21,160.87,156.54,159.57,155.49,155.94,154.92,161.24,152.23,168.33,,Peptide463,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,CRK,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.88,74.74,2.49,58.49,1.6,56.54,-5.84,40.74,0.97,16.62,-9.24,11.14,0.25,7.44,3.44,4.1,-0.23,2.8,-1.28,-0.83,-1.85,4.47,-4.54,11.56
199.81,190.12,169.85,184.56,175.49,178.29,176.39,165.54,173.48,173.65,168.38,164.98,164.52,168.72,165.72,164.41,165,165.88,163.08,162.52,174.2,179.05,174.81,172.65,,Peptide463,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,RASA1-C,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,43.04,33.35,13.08,27.79,18.72,21.52,19.62,8.77,16.71,16.88,11.61,8.21,7.75,11.95,8.95,7.64,8.23,9.11,6.31,5.75,17.43,22.28,18.04,15.88
160.04,187.06,156.66,166.76,158.35,165.31,158.75,160.93,156.35,160.25,152.13,157.92,155.25,156.72,155.35,163.12,156.33,152.76,159.14,158.95,156.88,161.86,157.71,,,Peptide463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.01,195.26,182.59,188.22,174.49,177.83,170.92,180.11,174.8,174.01,178.93,171.44,171.81,174.46,117.55,171.53,147.49,167.92,165.89,176.43,165.89,167.02,168.59,180.52,,Peptide432,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,APS,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,167.165,9.845,28.095,15.425,21.055,7.325,10.665,3.755,12.945,7.635,6.845,11.765,4.275,4.645,7.295,-49.615,4.365,-19.675,0.755,-1.275,9.265,-1.275,-0.145,1.425,13.355
208.13,181.41,187.96,179.41,181.66,177.42,189.91,177.05,176.15,174.43,172.08,176.4,174.14,179.62,175.41,170.03,173.69,170.9,176.47,174.36,173.3,171.68,174.83,169.59,,Peptide432,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,PIK3R2-C,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,40.965,14.245,20.795,12.245,14.495,10.255,22.745,9.885,8.985,7.265,4.915,9.235,6.975,12.455,8.245,2.865,6.525,3.735,9.305,7.195,6.135,4.515,7.665,2.425
188.32,195.66,180.74,194.32,170.74,184.4,173.03,179.67,171.48,176.75,170.18,175.6,170.41,171.59,178.78,171.78,174.04,177.49,171.49,168.55,180.72,174.98,177.51,175.41,,Peptide432,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,BCAR3,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.155,28.495,13.575,27.155,3.575,17.235,5.865,12.505,4.315,9.585,3.015,8.435,3.245,4.425,11.615,4.615,6.875,10.325,4.325,1.385,13.555,7.815,10.345,8.245
190.53,213.3,185.54,195.58,175.86,188.54,178.08,182.4,177.22,181.69,174.91,174.48,177.74,169.87,173.89,172.96,170.39,176.46,172.85,171.27,171.54,172.71,170.27,174.9,,Peptide432,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,ZAP70-NC,SH2D3C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.365,46.135,18.375,28.415,8.695,21.375,10.915,15.235,10.055,14.525,7.745,7.315,10.575,2.705,6.725,5.795,3.225,9.295,5.685,4.105,4.375,5.545,3.105,7.735
179.22,185.31,173.75,175.4,168.09,175.87,178.93,171.98,170.15,168.08,175.52,171.95,175.27,165.75,179.79,172.28,174.89,174.32,170.78,173.61,174.88,173.96,172.03,168.03,,Peptide432,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,SHE,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.055,18.145,6.585,8.235,0.925,8.705,11.765,4.815,2.985,0.915,8.355,4.785,8.105,-1.415,12.625,5.115,7.725,7.155,3.615,6.445,7.715,6.795,4.865,0.865
