45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,
257.76,259.73,272.68,296.85,260.96,258,238.36,252.07,250.06,249.85,252.34,254.28,257.3,250.12,250.3,245.03,243.75,254.36,243.86,252.5,244.97,250.1,252.55,250.58,,Peptide667-1,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276.47,247.44,254.36,301.93,257.31,280.27,252.88,261.72,252.02,266.24,251.99,251.8,252.68,255.12,248.89,217.76,249.4,254.22,253,252.63,264.63,243.99,248.04,253.55,,Peptide667-1,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253.17,253.64,276.85,244.18,264.77,268.65,250.68,255.51,246.47,252.43,248.08,246.89,248.34,246.47,255.35,250.05,247.61,247.13,246.26,252.2,251.01,246.5,257.51,251.95,,Peptide667-1,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264.17,247.96,253.29,282.61,267.52,268.93,251.66,259.14,256.15,255.69,250.46,255.01,247.5,244.6,249.56,244.13,240.34,245.36,249.03,245.46,251.68,248.02,251.39,243.57,,Peptide667-1,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260.36,247.95,224.28,257.26,263,257.06,263.8,281.14,257.47,264.35,252.35,248.55,248.33,250.29,256.19,245.2,247.71,253.61,242.89,248.59,253.57,241.32,243.35,247.11,,Peptide667-1,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324.58,250.23,254.8,311.81,244.96,288.34,249.81,271.89,248.82,261.08,254.05,250.44,241.96,250.89,254.17,247.78,251.49,248.29,251.95,243.12,250.6,253.03,245.38,244.65,,Peptide667-1,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279.36,247.55,263.93,250.73,241.69,261.77,259.65,243.78,260.46,248.92,248.68,240.24,252.07,250.21,247.95,241.66,243.43,243.36,247.53,243.89,258.12,250.13,252.21,247.28,,Peptide667-1,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261.66,257.11,257.96,246.9,248.4,241.47,253.19,248.09,256.1,250.64,249.63,245.4,246.85,252.75,247.9,240.43,251.46,244.16,253.43,249.22,250.59,246.61,246.17,249.97,,Peptide667-1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267.91,244.26,249.19,264.72,286.84,305.87,274.75,282.21,260.67,269.14,255.24,255.01,255.53,249.38,249.8,243.06,244.95,245.01,247.18,248.49,244.89,246.81,252.07,245.75,,Peptide667-1,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261.11,251.71,248.5,313.75,253.5,280.34,246.83,258.91,253.77,261.73,254.82,251.51,257.21,246.64,249.52,243.96,242.41,243.15,259.17,241.43,254.44,247.19,253.68,241.47,,Peptide667-1,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255.57,298.02,262.71,280.05,258.33,264.4,257.69,260.32,253.9,251.83,249.42,243.16,249.55,247.13,249.69,237.79,254.14,248.71,243.47,248.15,247.23,246.93,245.65,244.06,,Peptide667-1,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247.02,248.58,242.19,299.11,247.15,283.05,250.38,273.45,255.64,258.99,253.6,235.88,249.79,252.05,243.12,243.18,253.57,241.59,250.47,248.96,248.41,245.44,249.7,247.88,,Peptide667-1,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
269.44,260.9,260.84,265.46,228.77,260.31,257.74,255.48,247.88,257.4,249.67,249.22,245.21,250.56,243.46,244.02,239.71,242.17,247.84,248.84,249.79,253.39,246.83,243.58,,Peptide667-1,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307.23,224.69,249.98,291.81,259.32,268.77,258.46,250.96,255.4,260.36,256.7,251.18,258.76,244.68,253.56,246.49,258.22,247.03,255.91,254.9,256.18,250.3,246.6,241.83,,Peptide667-1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284.73,307.31,268.31,286.71,253.04,269.95,261.63,265.52,257.49,257.09,260.25,244.51,251.34,247.05,248.96,246.95,256.22,246.05,251.34,250.12,251.91,246.45,235.73,231.41,,Peptide667-1,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261.11,251.71,248.5,313.75,253.5,280.34,246.83,258.91,253.77,261.73,254.82,251.51,257.21,246.64,249.52,243.96,242.41,243.15,259.17,241.43,254.44,247.19,253.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182.18,164.08,174.73,172.36,194.33,175.88,170.57,176.36,164.48,163.42,174.56,194.39,182.45,161.35,168.89,161.44,173.21,187.22,176.21,162.07,172.48,171.91,181.08,182.77,,Peptide668-1,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.38,173.71,170.33,179.04,200.76,191.79,176.41,167.08,175.24,184.21,182.93,170.04,179.51,188.97,175.14,162.83,169.87,180.29,166.87,191.38,188.49,161.73,189.39,166.66,,Peptide668-1,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142.64,148.68,177.29,153.38,173.53,178.49,126.06,197.95,188.65,177.52,165.7,158.02,182.69,169.93,179.73,185.72,189.35,162.58,193.74,153.9,193.7,152.3,182.39,164.72,,Peptide668-1,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160.2,167.65,181.18,175.64,164.46,172.39,191.66,196.1,172.24,173.92,158.95,163.55,162.67,173.29,188.88,164,166.34,172.66,175.57,190.79,191.35,164.4,185.87,162.81,,Peptide668-1,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.28,209.61,210.82,180.43,189.74,188.52,168.3,184.93,181.39,163.39,186.64,194.97,193.6,182.05,194.13,160.99,171.15,156.76,165.03,149.91,169.45,178.18,171.86,170.94,,Peptide668-1,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.94,210.54,162.18,175.55,184.08,199.24,164.97,195.9,170.35,175.19,156.34,191.14,163.29,177.68,169.49,171.63,166.28,155.93,190.52,168.96,174.29,189.25,174.38,188.79,,Peptide668-1,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.16,223.72,183.78,186.94,173.52,186.74,172,179.93,162.16,155.5,191.57,156.12,167.28,161.89,185.05,158.85,194,164.14,176.17,151.07,173.8,169.7,162.04,158.73,,Peptide668-1,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.28,158.67,187.3,166.82,168.64,164.78,178.1,181.15,157.04,180.07,161.3,189.14,170.22,180.27,153.7,171.18,166.73,163.34,182.33,185.54,162.99,167.39,164.4,164.83,,Peptide668-1,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131.75,183.55,197.72,162.57,166.03,158.65,167,184.18,180.56,178.93,164.75,170.33,167.2,174.62,158.99,162.07,195.58,165.92,192.06,158.75,174.6,155.58,172.3,182.99,,Peptide668-1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228.65,187.17,215.6,199.47,202.46,178.45,181.94,187.26,168.66,172.38,173.95,178.17,187.87,170.18,189.08,171.04,190.29,164.68,179.6,175.1,158.07,178.06,167.43,180.99,,Peptide668-1,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139.38,141.41,132.2,177.14,144.58,185.42,171.29,167.17,179.41,164.06,164.55,155.67,140.93,181.21,123.66,166.62,140.14,184.73,170.39,185.85,177.65,163.04,188.95,173.02,,Peptide668-1,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138.32,159.38,178.67,183.98,164.49,179.36,166.27,168.71,155.63,162.66,161.76,176.47,178.67,191.43,165.08,167.49,179.33,179.23,158.28,182.25,161.17,161.9,159.04,157.37,,Peptide668-1,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235.32,171.4,207.13,182.14,192.34,180.75,191.42,188.68,198.33,151.82,169.07,187.99,188.99,163.88,173.84,148.1,205.84,149.93,180.63,168.09,176.58,165.98,160.16,161.66,,Peptide668-1,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166.04,170.11,158.4,164.49,193.04,177.33,173.87,156.62,192.09,169.84,161.79,190.59,184.16,172.43,192.95,166.8,186.77,176.74,158.55,158.03,174.05,164.9,166.32,170.95,,Peptide668-1,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,PTPN11-C,PIK3R1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.23,197.26,179.44,182.67,198.15,156.39,135.97,166.23,147.99,189.61,195.56,174.27,163.02,181.49,209.01,156.93,211.26,160.9,192.06,172.84,177.42,178.74,176.76,182.41,,Peptide668-1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,LYN,SOCS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160.1,177.06,180.27,189.4,178.36,199.37,182.91,173.66,164.2,196.66,169.66,173.14,170.83,164.12,159.63,171.81,193.18,190.09,196.73,178.51,170.35,166.02,184.66,166.2,,Peptide668-1,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,NCK1,CRK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139.38,141.41,132.2,177.14,144.58,185.42,171.29,167.17,179.41,164.06,164.55,155.67,140.93,181.21,123.66,166.62,140.14,184.73,170.39,185.85,177.65,163.04,188.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175.23,194,213.11,180.67,177.15,182.08,194.75,184.87,194.13,188.79,197.39,181.89,201.43,176.17,194.27,188.87,190.06,187.13,197.02,180.92,201.68,190.22,195.66,192.08,,Peptide671-1,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,PIK3R1-NC,VAV2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.74,194.67,188.26,185.54,188.34,183.45,192.01,186.39,186.58,191.92,187.42,188.07,190.96,197.31,182.49,190.48,187.07,186.44,188.79,180.24,190.03,191.71,189.47,185.38,,Peptide671-1,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,PLCG1-C,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.51,186.26,198.31,180.46,193.25,199.56,192.16,189.27,192.67,187.22,192.98,188.34,188.64,183.35,193.87,193.77,194.53,188.37,196.76,194.45,194.07,191.22,192.79,192.94,,Peptide671-1,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,FGR,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196.62,189.76,182.72,187.15,183.06,184.82,184.75,189.18,185.59,184.53,190.62,181.86,194.43,175.48,170.59,183.73,188.94,184.05,191.45,191.4,190.77,186.61,193.51,189.91,,Peptide671-1,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,GRAP2,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.72,180.3,199.35,181.76,167.28,182.64,187.13,187.15,198.79,185.67,193.18,191.68,180.43,189.8,203.65,185.08,193.72,185.17,189.58,191.83,195.85,189.02,193.47,188.94,,Peptide671-1,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.2,202.94,189.06,182.92,181.15,214.45,180.99,207.05,191.74,204.34,185.16,195.69,188.7,191.14,185.37,189.28,185.73,183.16,189.14,186.17,189.82,194.03,190.03,193.48,,Peptide671-1,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,TEC,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.8,290.34,193.98,253.97,187.59,162.7,192.14,214.34,191.74,201.81,193.45,198.12,191.38,185.03,191.19,188.7,191.73,191.08,198.74,189.19,192.72,185.32,190.33,185.9,,Peptide671-1,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,TNS3,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163.65,161.56,186.98,181.04,189.48,181.03,189.1,188.92,187.27,182.66,190.75,189.23,184.64,189.77,180.01,186.2,189.08,191.35,186.53,185.26,188.22,189.64,197.31,196.41,,Peptide671-1,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,SOCS5,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.49,184.18,199.62,189.96,192.25,181.96,190.12,181.38,195.8,190.92,186.57,182.51,193.15,183.57,183.03,185.28,186.54,186.29,195.21,188.6,191.64,191.42,190.75,184.36,,Peptide671-1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,TNS1,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268.18,204.24,254.76,191.75,234.77,185.69,216.32,187.84,207.1,168.48,197.79,184.55,180.92,188.94,187.59,186.8,186.23,191.15,187.68,183.11,186.71,189.87,190.24,190.96,,Peptide671-1,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,PTPN11-N,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.22,189.3,202.58,182.77,201.54,183.76,194.51,190.93,197.64,193.51,196.74,184.21,193.46,180.85,186.04,186.96,199.83,186.14,195.12,187.46,190.78,188.81,189.96,187.97,,Peptide671-1,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,PLCG1-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.61,198.01,183.31,176.99,184.7,191.24,182.37,192.71,184,185.62,188.87,194.7,184.61,188.61,191.28,185.98,179.44,185.45,183.98,187.7,189.3,189.71,190.78,193.24,,Peptide671-1,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,SYK-C,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236.75,197.42,212.14,186.27,211.5,183.89,201.03,184.27,198.28,182.1,200.05,180.52,197.63,183.51,185.14,187.44,190.26,187.64,200.98,189.12,193.72,190.99,188,188.27,,Peptide671-1,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,PLCG1-NC,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
